Accident_ID,Date,Time,Latitude,Longitude,Severity,Weather,Road_Type,Vehicles_Involved,Casualties,Alcohol_Involved,Crash_Type,Accident_Cause,Hit_and_Run,Intersection_Type,Urban_Rural,Road_Lighting,Speed_Limits,Traffic_Volume,Driver_Age_Group,Driver_Gender,Emergency_Response_Time,Distance_to_Hospital,Injury_Type,Season,Day_Night,Event_Occurrence,Traffic_Camera_Footage,Vehicle_Type,Vehicle_Age,Data_Source_Link
A-1531,02-12-2024,18:17:59,18.53125678,73.83700861,Moderate,Clear,Expressway,3,0,FALSE,Pedestrian,Drunk Driving,FALSE,Crosswalk,Rural,Well-lit,30,1375,40-60,Male,9,24,Major,Monsoon,Day,FALSE,FALSE,Pedestrian,17,http://trafficdata.pune.example
A-1532,26-06-2024,08:36:02,18.57296422,73.94790948,Moderate,Stormy,Highway,1,4,FALSE,Rear-end,Speeding,TRUE,T-junction,Urban,Well-lit,50,3088,Above 60,Male,20,12,Minor,Monsoon,Night,FALSE,FALSE,Bicycle,16,http://trafficdata.pune.example
A-1533,19-08-2024,18:56:52,18.6198064,73.92842206,Severe,Rainy,Residential,5,0,FALSE,Head-on,Drunk Driving,FALSE,Roundabout,Urban,No lighting,80,4272,25-40,Male,5,12,Minor,Monsoon,Day,FALSE,FALSE,Bus,16,http://trafficdata.pune.example
A-1534,02-01-2024,22:09:08,18.50022234,73.9009133,Low,Clear,Intersection,3,3,FALSE,Side-impact,Weather Conditions,FALSE,Y-junction,Urban,Well-lit,70,4998,40-60,Male,47,16,Major,Winter,Night,FALSE,FALSE,Car,14,http://trafficdata.pune.example
A-1535,20-08-2024,17:06:05,18.54465941,73.90465103,Severe,Cloudy,Highway,1,3,FALSE,Side-impact,Speeding,FALSE,Crosswalk,Urban,Well-lit,70,2939,Below 18,Male,19,21,Major,Monsoon,Day,FALSE,FALSE,Bus,0,http://trafficdata.pune.example
A-1536,19-04-2024,17:38:11,18.62337624,73.93425676,Severe,Cloudy,Residential,2,2,TRUE,Rear-end,Weather Conditions,TRUE,No Intersection,Urban,Dimly-lit,70,3829,40-60,Male,15,11,Minor,Winter,Night,FALSE,FALSE,Pedestrian,9,http://trafficdata.pune.example
A-1537,21-02-2024,19:10:16,18.50172342,73.89095932,Moderate,Stormy,Residential,3,4,FALSE,Pedestrian,Speeding,FALSE,T-junction,Rural,Dimly-lit,30,2543,25-40,Male,47,17,Fatal,Winter,Night,FALSE,FALSE,Bus,2,http://trafficdata.pune.example
A-1538,01-04-2024,18:10:52,18.45380212,73.78729339,Moderate,Rainy,Highway,4,4,FALSE,Pedestrian,Speeding,FALSE,No Intersection,Urban,Dimly-lit,70,1186,Below 18,Male,21,28,Minor,Summer,Night,FALSE,TRUE,Pedestrian,19,http://trafficdata.pune.example
A-1539,17-05-2024,11:38:20,18.50904875,73.82887769,Moderate,Foggy,Residential,2,0,FALSE,Rollover,Speeding,FALSE,T-junction,Urban,Dimly-lit,60,2844,40-60,Male,7,4,Minor,Summer,Day,FALSE,TRUE,Bus,2,http://trafficdata.pune.example
A-1540,09-10-2024,09:37:53,18.54243093,73.8667577,Moderate,Clear,Highway,1,2,FALSE,Side-impact,Drunk Driving,FALSE,Y-junction,Urban,Well-lit,60,2472,Below 18,Male,37,29,Minor,Summer,Day,FALSE,FALSE,Pedestrian,14,http://trafficdata.pune.example
A-1541,19-01-2024,19:39:30,18.59291101,73.92251818,Low,Cloudy,Local Road,3,3,FALSE,Rollover,Drunk Driving,FALSE,Roundabout,Urban,Dimly-lit,70,3793,Above 60,Male,13,19,Major,Winter,Day,TRUE,FALSE,Motorcycle,12,http://trafficdata.pune.example
A-1542,23-08-2024,11:58:30,18.58032656,73.84956922,Low,Rainy,Expressway,4,4,TRUE,Rollover,Road Condition,FALSE,Roundabout,Urban,Dimly-lit,100,1007,25-40,Female,18,20,Minor,Winter,Day,FALSE,FALSE,Truck,14,http://trafficdata.pune.example
A-1543,21-04-2024,01:31:24,18.48583421,73.88630917,Low,Stormy,Intersection,5,4,FALSE,Head-on,Distracted Driving,FALSE,Crosswalk,Rural,Dimly-lit,60,1819,Below 18,Male,20,16,Minor,Winter,Day,FALSE,FALSE,Motorcycle,17,http://trafficdata.pune.example
A-1544,08-11-2024,02:29:00,18.52128334,73.92741562,Low,Stormy,Intersection,3,1,FALSE,Rear-end,Distracted Driving,FALSE,Y-junction,Rural,Dimly-lit,30,3610,Below 18,Male,10,2,Major,Summer,Day,FALSE,FALSE,Pedestrian,3,http://trafficdata.pune.example
A-1545,11-08-2024,04:43:17,18.53042326,73.8004696,Moderate,Clear,Highway,3,3,FALSE,Rear-end,Weather Conditions,TRUE,T-junction,Rural,No lighting,100,4978,18-25,Male,57,7,Minor,Winter,Night,TRUE,TRUE,Bicycle,7,http://trafficdata.pune.example
A-1546,27-11-2024,08:51:09,18.61385208,73.91974154,Moderate,Foggy,Local Road,4,3,FALSE,Pedestrian,Weather Conditions,FALSE,Roundabout,Urban,Dimly-lit,100,4967,25-40,Female,18,29,Minor,Summer,Night,FALSE,FALSE,Bus,9,http://trafficdata.pune.example
A-1547,05-05-2024,05:16:39,18.63624578,73.79216514,Low,Foggy,Local Road,1,0,FALSE,Rollover,Drunk Driving,FALSE,T-junction,Urban,No lighting,80,3125,18-25,Female,20,13,Minor,Winter,Day,FALSE,TRUE,Car,12,http://trafficdata.pune.example
A-1548,21-11-2024,11:28:11,18.601736,73.76777591,Low,Rainy,Highway,5,2,FALSE,Head-on,Speeding,FALSE,No Intersection,Rural,No lighting,60,3303,Below 18,Female,35,5,Fatal,Summer,Night,FALSE,TRUE,Bus,6,http://trafficdata.pune.example
A-1549,09-04-2024,22:12:06,18.54901219,73.8599177,Low,Foggy,Intersection,2,1,FALSE,Side-impact,Distracted Driving,FALSE,Y-junction,Rural,Dimly-lit,50,2617,40-60,Male,59,21,Minor,Monsoon,Night,FALSE,FALSE,Bicycle,17,http://trafficdata.pune.example
A-1550,28-12-2024,10:52:27,18.63015951,73.8858964,Moderate,Stormy,Highway,3,4,FALSE,Rear-end,Distracted Driving,FALSE,Y-junction,Rural,Well-lit,40,3917,18-25,Male,48,26,Major,Summer,Night,FALSE,TRUE,Bicycle,3,http://trafficdata.pune.example
A-1551,30-01-2024,23:08:55,18.47732722,73.82043229,Low,Clear,Local Road,4,3,FALSE,Rollover,Drunk Driving,FALSE,T-junction,Rural,No lighting,80,3003,40-60,Female,42,9,Major,Winter,Day,FALSE,TRUE,Car,3,http://trafficdata.pune.example
A-1552,29-09-2024,19:46:39,18.49137959,73.82299232,Low,Rainy,Local Road,3,1,FALSE,Rear-end,Weather Conditions,TRUE,Roundabout,Urban,Well-lit,40,3496,40-60,Male,46,25,Fatal,Winter,Day,FALSE,TRUE,Truck,2,http://trafficdata.pune.example
A-1553,03-11-2024,19:41:22,18.51372406,73.77045238,Moderate,Foggy,Highway,5,0,FALSE,Rollover,Road Condition,FALSE,No Intersection,Urban,Dimly-lit,60,2450,40-60,Female,9,28,Major,Monsoon,Night,FALSE,FALSE,Car,3,http://trafficdata.pune.example
A-1554,27-11-2024,18:12:15,18.63605652,73.79932201,Severe,Foggy,Residential,5,1,FALSE,Rollover,Road Condition,FALSE,No Intersection,Urban,Well-lit,70,2982,25-40,Male,32,27,Minor,Summer,Night,FALSE,FALSE,Motorcycle,9,http://trafficdata.pune.example
A-1555,02-04-2024,10:17:29,18.55669144,73.8067363,Low,Foggy,Highway,5,1,FALSE,Rear-end,Drunk Driving,TRUE,T-junction,Urban,No lighting,30,3332,25-40,Male,27,16,Minor,Summer,Day,FALSE,FALSE,Bicycle,11,http://trafficdata.pune.example
A-1556,09-12-2024,04:57:28,18.49505833,73.76059441,Low,Foggy,Residential,4,2,FALSE,Pedestrian,Drunk Driving,FALSE,Crosswalk,Urban,Well-lit,70,3053,40-60,Male,15,26,Fatal,Summer,Day,FALSE,FALSE,Truck,8,http://trafficdata.pune.example
A-1557,14-03-2024,21:38:44,18.55911584,73.90243958,Severe,Rainy,Intersection,3,3,FALSE,Rear-end,Road Condition,FALSE,Crosswalk,Urban,Well-lit,30,4056,40-60,Male,54,13,Minor,Summer,Day,FALSE,FALSE,Pedestrian,13,http://trafficdata.pune.example
A-1558,29-02-2024,19:32:21,18.63262465,73.85644891,Low,Stormy,Residential,5,0,FALSE,Head-on,Distracted Driving,FALSE,Crosswalk,Rural,No lighting,30,3097,18-25,Male,47,7,Minor,Summer,Day,FALSE,FALSE,Motorcycle,13,http://trafficdata.pune.example
A-1559,22-06-2024,10:47:34,18.60384324,73.87569732,Low,Foggy,Highway,4,2,FALSE,Side-impact,Drunk Driving,FALSE,Crosswalk,Rural,Well-lit,30,1402,Above 60,Male,43,14,Minor,Monsoon,Day,TRUE,FALSE,Motorcycle,12,http://trafficdata.pune.example
A-1560,24-01-2024,03:13:45,18.61859052,73.81703608,Low,Clear,Residential,5,3,FALSE,Side-impact,Drunk Driving,FALSE,Crosswalk,Urban,No lighting,60,2911,Below 18,Male,32,12,Major,Monsoon,Night,FALSE,FALSE,Pedestrian,18,http://trafficdata.pune.example
A-1561,08-07-2024,15:44:01,18.61089348,73.81796071,Moderate,Cloudy,Residential,1,2,TRUE,Pedestrian,Distracted Driving,FALSE,T-junction,Urban,Well-lit,80,4732,18-25,Male,38,23,Minor,Summer,Day,TRUE,TRUE,Truck,12,http://trafficdata.pune.example
A-1562,24-10-2024,12:12:15,18.47192954,73.83093493,Low,Stormy,Expressway,4,1,FALSE,Rear-end,Speeding,FALSE,T-junction,Urban,Dimly-lit,100,4091,Above 60,Male,23,24,Minor,Summer,Night,FALSE,TRUE,Bus,7,http://trafficdata.pune.example
A-1563,17-04-2024,23:03:00,18.60747116,73.92096841,Low,Rainy,Highway,2,1,FALSE,Head-on,Drunk Driving,FALSE,Y-junction,Urban,Well-lit,60,3169,25-40,Female,21,16,Major,Monsoon,Night,FALSE,FALSE,Pedestrian,6,http://trafficdata.pune.example
A-1564,25-03-2024,02:45:33,18.47331669,73.8021233,Moderate,Rainy,Residential,5,3,FALSE,Rollover,Weather Conditions,FALSE,T-junction,Urban,Dimly-lit,60,2949,18-25,Female,11,5,Minor,Monsoon,Day,FALSE,TRUE,Pedestrian,18,http://trafficdata.pune.example
A-1565,12-05-2024,07:44:05,18.47609898,73.93461558,Severe,Cloudy,Residential,3,4,FALSE,Side-impact,Distracted Driving,FALSE,No Intersection,Urban,No lighting,60,3594,25-40,Female,56,14,Fatal,Summer,Day,FALSE,FALSE,Pedestrian,10,http://trafficdata.pune.example
A-1566,03-03-2024,14:55:50,18.46991341,73.81829702,Severe,Foggy,Local Road,1,0,FALSE,Pedestrian,Speeding,FALSE,Roundabout,Rural,No lighting,50,3265,18-25,Male,21,18,Minor,Summer,Day,FALSE,FALSE,Bicycle,4,http://trafficdata.pune.example
A-1567,31-10-2024,08:13:02,18.53727235,73.84138738,Severe,Stormy,Local Road,5,2,FALSE,Side-impact,Speeding,FALSE,No Intersection,Urban,No lighting,50,4267,Above 60,Other,41,28,Minor,Monsoon,Day,FALSE,TRUE,Motorcycle,5,http://trafficdata.pune.example
A-1568,07-02-2024,10:50:41,18.64208936,73.85339466,Severe,Foggy,Highway,2,2,FALSE,Side-impact,Road Condition,FALSE,Roundabout,Urban,Well-lit,70,2716,Above 60,Male,35,10,Minor,Summer,Night,FALSE,FALSE,Bicycle,13,http://trafficdata.pune.example
A-1569,25-12-2024,15:30:35,18.59632784,73.81198562,Low,Rainy,Expressway,1,2,TRUE,Pedestrian,Road Condition,TRUE,No Intersection,Rural,Dimly-lit,60,3867,Above 60,Female,32,7,Minor,Summer,Night,FALSE,TRUE,Truck,15,http://trafficdata.pune.example
A-1570,28-07-2024,17:17:43,18.57888084,73.79243187,Low,Clear,Residential,1,1,FALSE,Side-impact,Drunk Driving,FALSE,T-junction,Rural,No lighting,30,3682,40-60,Male,50,10,Minor,Winter,Day,FALSE,FALSE,Car,17,http://trafficdata.pune.example
A-1571,17-03-2024,16:57:02,18.46574642,73.8154312,Low,Cloudy,Intersection,2,4,FALSE,Rear-end,Drunk Driving,FALSE,No Intersection,Urban,No lighting,100,3750,40-60,Female,21,18,Minor,Summer,Day,FALSE,FALSE,Bus,6,http://trafficdata.pune.example
A-1572,25-09-2024,10:26:54,18.57526848,73.77942784,Moderate,Cloudy,Expressway,2,0,FALSE,Head-on,Drunk Driving,FALSE,T-junction,Urban,Well-lit,50,4075,Below 18,Female,44,17,Minor,Monsoon,Night,FALSE,FALSE,Motorcycle,0,http://trafficdata.pune.example
A-1573,07-06-2024,09:16:02,18.58507923,73.82456022,Severe,Rainy,Local Road,5,4,FALSE,Side-impact,Road Condition,TRUE,Crosswalk,Urban,No lighting,70,1683,40-60,Male,32,6,Minor,Monsoon,Day,FALSE,FALSE,Bicycle,8,http://trafficdata.pune.example
A-1574,22-06-2024,18:48:54,18.56287271,73.7664682,Moderate,Cloudy,Highway,1,3,TRUE,Rollover,Road Condition,TRUE,Crosswalk,Urban,Well-lit,60,2948,25-40,Female,48,29,Minor,Monsoon,Night,FALSE,TRUE,Car,11,http://trafficdata.pune.example
A-1575,31-01-2024,22:02:27,18.52697731,73.90812069,Low,Cloudy,Local Road,1,3,TRUE,Head-on,Drunk Driving,FALSE,Crosswalk,Rural,No lighting,80,3560,Below 18,Female,43,8,Minor,Summer,Day,FALSE,FALSE,Bus,5,http://trafficdata.pune.example
A-1576,12-05-2024,22:22:49,18.579569,73.80212135,Low,Rainy,Residential,2,0,FALSE,Head-on,Drunk Driving,FALSE,No Intersection,Rural,No lighting,70,4318,Above 60,Female,35,29,Major,Summer,Day,FALSE,FALSE,Bus,1,http://trafficdata.pune.example
A-1577,16-01-2024,04:03:40,18.61871135,73.90148447,Low,Stormy,Expressway,5,1,FALSE,Pedestrian,Distracted Driving,FALSE,No Intersection,Urban,Dimly-lit,40,4265,Below 18,Female,26,26,Minor,Monsoon,Day,FALSE,FALSE,Bicycle,3,http://trafficdata.pune.example
A-1578,26-11-2024,22:54:01,18.47077646,73.76744353,Low,Foggy,Highway,1,2,FALSE,Rear-end,Distracted Driving,TRUE,No Intersection,Urban,No lighting,80,1104,25-40,Female,47,25,Fatal,Summer,Night,FALSE,FALSE,Pedestrian,1,http://trafficdata.pune.example
A-1579,02-07-2024,19:48:26,18.52713668,73.82786527,Low,Clear,Highway,4,0,FALSE,Pedestrian,Weather Conditions,FALSE,T-junction,Urban,Well-lit,60,3180,40-60,Male,35,16,Minor,Summer,Day,FALSE,FALSE,Bicycle,12,http://trafficdata.pune.example
A-1580,03-06-2024,17:09:49,18.5402554,73.78809093,Low,Foggy,Residential,3,0,TRUE,Pedestrian,Road Condition,FALSE,No Intersection,Urban,Well-lit,100,3318,25-40,Male,56,22,Major,Summer,Day,FALSE,FALSE,Car,3,http://trafficdata.pune.example
A-1581,16-01-2024,20:48:10,18.55039715,73.7503777,Low,Foggy,Highway,2,2,FALSE,Rollover,Distracted Driving,TRUE,No Intersection,Urban,No lighting,100,2210,18-25,Male,56,17,Fatal,Monsoon,Night,FALSE,FALSE,Car,12,http://trafficdata.pune.example
A-1582,21-08-2024,14:55:05,18.49437416,73.90958269,Low,Stormy,Residential,3,1,FALSE,Side-impact,Road Condition,TRUE,T-junction,Rural,No lighting,70,4239,18-25,Male,25,9,Minor,Winter,Night,TRUE,FALSE,Pedestrian,1,http://trafficdata.pune.example
A-1583,28-10-2024,17:17:50,18.62159976,73.89502228,Low,Foggy,Intersection,5,4,FALSE,Pedestrian,Road Condition,FALSE,No Intersection,Urban,Dimly-lit,70,1140,Above 60,Male,20,19,Major,Summer,Day,FALSE,FALSE,Motorcycle,13,http://trafficdata.pune.example
A-1584,20-06-2024,09:52:21,18.61192914,73.91870773,Severe,Foggy,Local Road,1,4,FALSE,Rear-end,Weather Conditions,FALSE,Crosswalk,Urban,Dimly-lit,70,3542,Above 60,Male,15,26,Fatal,Summer,Night,FALSE,FALSE,Pedestrian,7,http://trafficdata.pune.example
A-1585,11-11-2024,10:34:34,18.5053689,73.93124718,Low,Clear,Residential,5,2,FALSE,Side-impact,Speeding,FALSE,T-junction,Urban,Well-lit,70,1161,18-25,Female,45,9,Minor,Monsoon,Day,FALSE,FALSE,Bicycle,19,http://trafficdata.pune.example
A-1586,02-12-2024,14:39:07,18.59317364,73.84096803,Low,Clear,Local Road,2,4,FALSE,Head-on,Speeding,FALSE,Y-junction,Rural,No lighting,80,3767,25-40,Male,10,29,Major,Summer,Day,FALSE,FALSE,Motorcycle,14,http://trafficdata.pune.example
A-1587,28-12-2024,04:09:28,18.63515399,73.75395718,Moderate,Foggy,Local Road,1,3,FALSE,Pedestrian,Distracted Driving,FALSE,No Intersection,Urban,Well-lit,80,2791,25-40,Other,32,16,Minor,Winter,Night,FALSE,FALSE,Motorcycle,12,http://trafficdata.pune.example
A-1588,25-06-2024,02:38:10,18.61226851,73.9163879,Moderate,Foggy,Intersection,3,3,FALSE,Rollover,Road Condition,FALSE,Crosswalk,Urban,Dimly-lit,70,3476,Above 60,Male,39,3,Minor,Monsoon,Day,FALSE,FALSE,Pedestrian,3,http://trafficdata.pune.example
A-1589,13-04-2024,14:11:33,18.49525369,73.86486982,Severe,Rainy,Expressway,2,4,FALSE,Head-on,Speeding,FALSE,Crosswalk,Urban,No lighting,60,3771,Below 18,Female,26,24,Minor,Monsoon,Day,FALSE,FALSE,Car,9,http://trafficdata.pune.example
A-1590,08-08-2024,15:01:39,18.57561524,73.90434547,Low,Foggy,Highway,1,1,FALSE,Rollover,Weather Conditions,FALSE,Roundabout,Urban,Dimly-lit,50,3686,40-60,Male,26,18,Minor,Monsoon,Night,FALSE,FALSE,Pedestrian,5,http://trafficdata.pune.example
A-1591,17-02-2024,23:37:32,18.45520676,73.91599633,Low,Clear,Residential,4,0,TRUE,Side-impact,Drunk Driving,TRUE,No Intersection,Urban,No lighting,50,3651,18-25,Other,31,29,Minor,Winter,Day,FALSE,FALSE,Bicycle,0,http://trafficdata.pune.example
A-1592,08-08-2024,21:10:34,18.58594053,73.93557816,Moderate,Clear,Intersection,5,2,FALSE,Side-impact,Drunk Driving,FALSE,Roundabout,Urban,No lighting,30,1905,25-40,Other,44,7,Major,Summer,Night,TRUE,FALSE,Pedestrian,11,http://trafficdata.pune.example
A-1593,19-02-2024,05:27:47,18.58029614,73.75948459,Moderate,Foggy,Expressway,5,1,FALSE,Rear-end,Distracted Driving,FALSE,T-junction,Urban,No lighting,30,3980,25-40,Male,29,15,Minor,Summer,Day,TRUE,FALSE,Truck,13,http://trafficdata.pune.example
A-1594,01-12-2024,15:27:41,18.57561561,73.86523043,Low,Clear,Highway,1,4,FALSE,Rear-end,Road Condition,FALSE,T-junction,Urban,Well-lit,80,4147,Above 60,Female,32,24,Fatal,Winter,Day,FALSE,TRUE,Truck,4,http://trafficdata.pune.example
A-1595,25-02-2024,18:02:29,18.564308,73.91511331,Low,Rainy,Intersection,5,4,FALSE,Rear-end,Weather Conditions,TRUE,Crosswalk,Rural,Well-lit,70,3184,25-40,Male,6,6,Major,Monsoon,Night,TRUE,FALSE,Pedestrian,8,http://trafficdata.pune.example
A-1596,04-09-2024,09:12:25,18.46004443,73.77227606,Moderate,Foggy,Local Road,4,2,FALSE,Rear-end,Road Condition,FALSE,Crosswalk,Rural,Dimly-lit,50,3852,18-25,Female,8,27,Fatal,Summer,Night,FALSE,FALSE,Pedestrian,13,http://trafficdata.pune.example
A-1597,24-06-2024,21:19:58,18.52600198,73.82072602,Low,Cloudy,Highway,4,4,TRUE,Rear-end,Road Condition,TRUE,Crosswalk,Urban,Dimly-lit,70,2260,40-60,Male,34,17,Minor,Monsoon,Day,FALSE,TRUE,Bicycle,5,http://trafficdata.pune.example
A-1598,13-06-2024,05:59:51,18.6052334,73.82041956,Low,Foggy,Local Road,1,4,FALSE,Rollover,Drunk Driving,TRUE,Y-junction,Urban,Well-lit,50,4258,18-25,Male,26,27,Major,Summer,Night,FALSE,FALSE,Motorcycle,13,http://trafficdata.pune.example
A-1599,09-11-2024,16:00:33,18.46686278,73.82996431,Moderate,Cloudy,Highway,3,0,FALSE,Pedestrian,Speeding,TRUE,Y-junction,Urban,Well-lit,70,1663,Above 60,Male,41,10,Minor,Winter,Night,FALSE,FALSE,Pedestrian,1,http://trafficdata.pune.example
A-1600,23-09-2024,16:47:30,18.5093866,73.82274879,Low,Stormy,Residential,3,1,FALSE,Rollover,Road Condition,FALSE,Y-junction,Urban,No lighting,100,4370,Above 60,Female,56,17,Minor,Winter,Day,TRUE,FALSE,Bicycle,5,http://trafficdata.pune.example
A-1601,21-08-2024,10:31:40,18.624459,73.8196536,Moderate,Clear,Highway,3,4,FALSE,Head-on,Road Condition,FALSE,Crosswalk,Rural,No lighting,80,4165,40-60,Male,8,9,Fatal,Summer,Night,FALSE,TRUE,Pedestrian,9,http://trafficdata.pune.example
A-1602,11-06-2024,02:15:28,18.50246206,73.92053817,Severe,Rainy,Local Road,3,3,FALSE,Pedestrian,Speeding,FALSE,No Intersection,Rural,Well-lit,100,3361,Below 18,Male,45,4,Minor,Monsoon,Day,FALSE,FALSE,Truck,13,http://trafficdata.pune.example
A-1603,11-02-2024,21:05:07,18.54922421,73.91756671,Moderate,Clear,Local Road,2,2,FALSE,Head-on,Weather Conditions,FALSE,Roundabout,Urban,Dimly-lit,100,3627,25-40,Male,9,9,Minor,Monsoon,Day,FALSE,TRUE,Bus,14,http://trafficdata.pune.example
A-1604,29-09-2024,17:28:28,18.46112382,73.80247505,Low,Clear,Residential,1,4,FALSE,Side-impact,Drunk Driving,TRUE,Y-junction,Urban,No lighting,50,1448,25-40,Female,50,28,Major,Winter,Day,FALSE,TRUE,Truck,8,http://trafficdata.pune.example
A-1605,08-02-2024,01:50:34,18.63650082,73.80849246,Severe,Foggy,Expressway,2,2,FALSE,Pedestrian,Road Condition,FALSE,T-junction,Urban,Dimly-lit,80,3966,25-40,Other,21,26,Major,Winter,Day,FALSE,FALSE,Pedestrian,16,http://trafficdata.pune.example
A-1606,18-05-2024,08:01:35,18.5985428,73.85019233,Severe,Cloudy,Intersection,5,4,FALSE,Rollover,Weather Conditions,TRUE,No Intersection,Urban,Dimly-lit,30,4299,Below 18,Male,58,20,Fatal,Summer,Night,FALSE,FALSE,Car,1,http://trafficdata.pune.example
A-1607,19-05-2024,13:15:57,18.62787896,73.83427818,Low,Cloudy,Expressway,1,0,TRUE,Rear-end,Drunk Driving,FALSE,No Intersection,Urban,No lighting,100,4503,40-60,Male,57,7,Minor,Monsoon,Day,FALSE,FALSE,Motorcycle,15,http://trafficdata.pune.example
A-1608,16-12-2024,04:43:57,18.62025214,73.89869864,Moderate,Cloudy,Residential,5,0,FALSE,Rollover,Speeding,FALSE,No Intersection,Rural,Well-lit,50,2993,18-25,Female,34,29,Minor,Monsoon,Night,FALSE,TRUE,Bus,14,http://trafficdata.pune.example
A-1609,23-09-2024,00:18:12,18.47523088,73.77499444,Low,Foggy,Expressway,5,1,FALSE,Side-impact,Drunk Driving,FALSE,T-junction,Urban,Well-lit,60,3194,Below 18,Female,11,10,Minor,Winter,Day,FALSE,FALSE,Car,12,http://trafficdata.pune.example
A-1610,22-08-2024,21:19:07,18.45355849,73.79114233,Severe,Cloudy,Residential,4,1,FALSE,Head-on,Drunk Driving,FALSE,Roundabout,Urban,No lighting,40,4941,40-60,Male,44,29,Major,Winter,Day,FALSE,FALSE,Pedestrian,3,http://trafficdata.pune.example
A-1611,21-08-2024,20:01:06,18.49411124,73.81217051,Moderate,Rainy,Expressway,5,1,FALSE,Rollover,Weather Conditions,FALSE,T-junction,Urban,Dimly-lit,30,3842,18-25,Male,22,23,Minor,Summer,Night,FALSE,FALSE,Car,11,http://trafficdata.pune.example
A-1612,25-09-2024,23:20:08,18.49105757,73.77883957,Severe,Clear,Residential,5,0,FALSE,Rollover,Road Condition,FALSE,Crosswalk,Rural,Dimly-lit,100,3340,18-25,Male,43,1,Major,Winter,Night,FALSE,FALSE,Bus,9,http://trafficdata.pune.example
A-1613,09-08-2024,05:22:52,18.59945474,73.8808427,Moderate,Rainy,Local Road,5,3,FALSE,Pedestrian,Weather Conditions,FALSE,Crosswalk,Urban,Dimly-lit,30,3102,40-60,Female,52,24,Minor,Monsoon,Day,TRUE,FALSE,Bus,14,http://trafficdata.pune.example
A-1614,21-09-2024,21:52:33,18.50852176,73.91913586,Moderate,Clear,Highway,5,0,FALSE,Pedestrian,Weather Conditions,FALSE,Y-junction,Rural,Well-lit,70,2143,Below 18,Other,49,2,Major,Summer,Night,FALSE,TRUE,Bus,11,http://trafficdata.pune.example
A-1615,27-08-2024,21:39:39,18.52389585,73.90617718,Moderate,Cloudy,Highway,5,2,FALSE,Rear-end,Weather Conditions,FALSE,No Intersection,Rural,Dimly-lit,60,2032,40-60,Male,24,22,Minor,Winter,Night,FALSE,FALSE,Motorcycle,14,http://trafficdata.pune.example
A-1616,16-02-2024,23:25:23,18.48250827,73.83272172,Moderate,Clear,Intersection,3,4,FALSE,Rollover,Speeding,FALSE,Roundabout,Rural,Dimly-lit,40,4303,Above 60,Female,43,8,Major,Winter,Night,TRUE,FALSE,Bus,16,http://trafficdata.pune.example
A-1617,14-08-2024,15:15:21,18.51923745,73.91059194,Low,Rainy,Expressway,1,2,FALSE,Rear-end,Speeding,FALSE,Y-junction,Urban,Dimly-lit,60,3693,40-60,Male,53,1,Minor,Winter,Day,FALSE,TRUE,Car,8,http://trafficdata.pune.example
A-1618,01-06-2024,09:24:09,18.50610484,73.78595767,Severe,Clear,Expressway,4,1,FALSE,Pedestrian,Distracted Driving,FALSE,Y-junction,Rural,No lighting,100,3786,Above 60,Female,29,21,Fatal,Monsoon,Night,FALSE,TRUE,Bicycle,4,http://trafficdata.pune.example
A-1619,27-04-2024,11:50:53,18.51005104,73.83888288,Low,Clear,Highway,3,4,FALSE,Pedestrian,Road Condition,FALSE,Y-junction,Urban,Dimly-lit,60,3632,40-60,Female,29,24,Minor,Winter,Day,FALSE,FALSE,Car,3,http://trafficdata.pune.example
A-1620,12-10-2024,13:14:51,18.52386348,73.79320219,Moderate,Rainy,Intersection,5,4,FALSE,Rollover,Drunk Driving,FALSE,Crosswalk,Urban,No lighting,100,3061,40-60,Female,24,24,Minor,Summer,Night,FALSE,TRUE,Motorcycle,0,http://trafficdata.pune.example
A-1621,22-02-2024,00:51:44,18.54643383,73.82694553,Low,Cloudy,Residential,3,3,FALSE,Side-impact,Weather Conditions,TRUE,Y-junction,Urban,Dimly-lit,30,4012,Above 60,Male,57,8,Minor,Summer,Night,FALSE,FALSE,Motorcycle,18,http://trafficdata.pune.example
A-1622,17-11-2024,06:15:56,18.55526699,73.83772405,Severe,Clear,Residential,2,4,FALSE,Side-impact,Weather Conditions,FALSE,T-junction,Urban,Dimly-lit,70,4755,25-40,Male,33,21,Minor,Winter,Day,FALSE,FALSE,Car,0,http://trafficdata.pune.example
